episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
10,-145.10000000000002,-298,0,100,0,38,0,264.1550393104553
20,-145.10000000000005,-298,0,100,0,38,0,651.2535939216614
22,-139.55000000000004,62,1,100,31,41,62,733.7157685756683
26,-141.55000000000004,62,1,100,73,41,62,905.2336888313293
30,-145.10000000000002,-298,0,100,0,38,62,1079.8113181591034
40,-145.05000000000007,-298,0,100,0,39,62,1515.7029359340668
49,-141.75000000000006,62,1,100,49,37,62,1893.8850355148315
50,-145.20000000000005,-298,0,100,0,36,62,1937.6707813739777
60,-145.15000000000003,-298,0,100,0,37,62,2414.6166648864746
70,-145.34999999999997,-298,0,100,0,33,62,2929.1993894577026
80,-145.3,-298,0,100,0,34,62,3458.325299501419
90,-145.15000000000003,-298,0,100,0,37,62,3949.566556453705
92,-140.45000000000005,62,1,100,71,43,62,4025.2937219142914
100,-145.3,-298,0,100,0,34,62,4445.082019805908
110,-145.35000000000002,-298,0,100,0,33,62,5005.738909482956
120,-145.05,-298,0,100,0,39,62,5602.675287485123
130,-135.10000000000008,62,1,100,78,42,62,6227.238079071045
133,-139.60000000000002,62,1,100,29,40,62,6414.344413995743
135,-138.4,62,1,100,96,32,62,6543.164173364639
140,-141.00000000000006,62,1,100,67,32,62,6891.333536148071
143,-140.95000000000002,62,1,100,95,33,62,7125.60405087471
145,-140.00000000000003,62,1,100,18,32,62,7275.453528881073
147,-139.85000000000008,62,1,100,76,35,62,7434.4491674900055
149,-130.00000000000003,62,1,100,56,36,62,7599.37021613121
150,-145.55,-298,0,100,0,29,62,7668.290545940399
152,-142.00000000000006,62,1,100,42,32,62,7819.485306501389
156,-134.50000000000003,62,1,100,35,34,62,8169.244458436966
158,-140.39999999999998,62,1,100,19,24,62,8345.587476491928
160,-134.75000000000003,62,1,100,91,29,62,8527.101640462875
162,-141.50000000000003,62,1,100,77,22,62,8719.217204332352
165,-140.65,62,1,100,16,19,62,9006.481800079346
167,-134.00000000000003,62,1,100,98,32,62,9205.127917766571
168,-140.3,62,1,100,78,26,62,9307.218059062958
169,-132.15000000000003,62,1,100,91,33,62,9393.79613828659
170,-140.35000000000002,62,1,100,20,25,62,9494.007135391235
171,-135.10000000000002,62,1,100,54,22,62,9587.229159116745
172,-133.3,62,1,100,97,26,62,9686.203541994095
174,-129.20000000000002,62,1,100,75,32,62,9877.170587778091
177,-140.35000000000002,62,1,100,59,25,62,10135.557042121887
178,-140.45000000000005,62,1,100,77,23,62,10227.499227285385
179,-141.30000000000004,62,1,100,35,26,62,10315.541020870209
180,-136.75000000000003,62,1,100,71,29,62,10408.815533399582
