episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
10,-145.1,-298,0,100,0,38,0,323.96494126319885
20,-139.25000000000006,62,1,100,13,39,62,741.147447347641
30,-144.95000000000005,-298,0,100,0,41,62,1170.7057251930237
40,-145.55,-298,0,100,0,29,62,1646.8960967063904
42,-141.60000000000005,62,1,100,91,40,62,1742.2901351451874
50,-145.05000000000004,-298,0,100,0,39,62,2093.8558218479156
60,-145.55,-298,0,100,0,29,62,2534.3007113933563
70,-145.00000000000006,-298,0,100,0,40,62,2982.3822264671326
75,-141.85000000000002,62,1,100,29,35,62,3214.1985263824463
80,-139.1,62,1,100,30,50,62,3441.9985637664795
82,-139.5,62,1,100,94,42,62,3531.776167869568
90,-145.25000000000006,-298,0,100,0,35,62,3889.012917995453
100,-145.15,-298,0,100,0,37,62,4314.627725601196
110,-146.55,-298,0,100,0,9,62,4795.509083747864
114,-139.15000000000003,62,1,100,89,17,62,5223.394076347351
120,-146.55,-298,0,100,0,9,62,5764.783877849579
130,-145.65000000000003,-298,0,100,0,27,62,6406.691461086273
140,-145.85000000000002,-298,0,100,0,23,62,7139.418561220169
150,-146.45000000000002,-298,0,100,0,11,62,8022.412386417389
152,-119.10000000000001,62,1,100,99,26,62,8213.009577274323
153,-111.05000000000003,62,1,100,51,23,62,8302.112428665161
154,-113.75000000000001,62,1,100,93,29,62,8392.560458660126
156,-127.20000000000003,62,1,100,74,24,62,8590.798991680145
157,-83.5,62,1,100,98,18,62,8682.290477752686
158,-122.5,62,1,100,96,22,62,8789.005404949188
159,-85.15,62,1,100,96,25,62,8877.607890605927
160,-104.00000000000001,62,1,100,97,28,62,8966.662111997604
161,-101.45000000000002,62,1,100,67,19,62,9060.415919780731
163,-128.54999999999998,62,1,100,100,25,62,9220.189657211304
164,-118.65000000000003,62,1,100,62,27,62,9306.941924571991
165,-120.4,62,1,100,96,24,62,9392.929727077484
166,-111.55,62,1,100,97,21,62,9477.88873910904
167,-131.6,62,1,100,68,16,62,9580.175008296967
168,-128.45000000000002,62,1,100,83,19,62,9661.94873380661
169,-119.6,62,1,100,88,20,62,9748.005510807037
170,-127.30000000000003,62,1,100,71,22,62,9830.207666158676
171,-128.05,62,1,100,74,27,62,9914.825858354568
172,-111.90000000000003,62,1,100,95,38,62,9994.809589147568
173,-115.90000000000002,62,1,100,97,26,62,10088.840836286545
174,-92.69999999999999,62,1,100,92,22,62,10178.725476503372
175,-97.1,62,1,100,88,22,62,10273.644028663635
