episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-14.0,62,1,100,27,0,62,24.277796983718872
10,-14.0,62,1,100,87,0,62,220.99905157089233
20,-50.0,-298,0,100,0,0,62,430.8234980106354
30,-50.0,-298,0,100,0,0,62,589.7021176815033
39,-14.0,62,1,100,15,0,62,804.0977704524994
40,-50.0,-298,0,100,0,0,62,831.0752778053284
41,-14.0,62,1,100,81,0,62,868.4562673568726
42,-14.0,62,1,100,16,0,62,900.9566578865051
46,-14.0,62,1,100,20,0,62,1032.3335332870483
48,-14.0,62,1,100,5,0,62,1101.669543504715
50,-50.0,-298,0,100,0,0,62,1170.8402774333954
53,-14.0,62,1,100,25,0,62,1265.5634560585022
57,-14.0,62,1,100,55,0,62,1391.5030925273895
58,-14.0,62,1,100,12,0,62,1430.3146090507507
59,-14.0,62,1,100,7,0,62,1468.778329372406
60,-14.0,62,1,100,6,0,62,1505.3035984039307
61,-14.0,62,1,100,40,0,62,1551.613759279251
62,-14.0,62,1,100,10,0,62,1585.9382786750793
64,-14.0,62,1,100,38,0,62,1658.9595868587494
65,-14.0,62,1,100,23,0,62,1695.359655380249
66,-14.0,62,1,100,10,0,62,1738.2577559947968
67,-14.0,62,1,100,51,0,62,1777.8445761203766
68,-14.0,62,1,100,53,0,62,1818.083708524704
69,-14.0,62,1,100,5,0,62,1859.6375224590302
70,-14.0,62,1,100,9,0,62,1896.366824388504
72,-14.0,62,1,100,14,0,62,1963.5060737133026
73,-14.0,62,1,100,6,0,62,1990.2594690322876
74,22.0,422,2,100,16,0,422,2030.3112177848816
80,-14.0,62,1,100,9,0,422,2264.0785772800446
90,-14.0,62,1,100,20,0,422,2667.907519340515
100,-14.0,62,1,100,7,0,422,3077.4084961414337
103,22.0,422,2,100,93,0,422,3184.2200319767
104,22.0,422,2,100,30,0,422,3217.315023422241
107,22.0,422,2,100,23,0,422,3302.640419483185
108,22.0,422,2,100,18,0,422,3328.6362648010254
110,22.0,422,2,100,50,0,422,3402.816494703293
119,22.0,422,2,100,99,0,422,3660.5013225078583
120,-14.0,62,1,100,6,0,422,3695.018277168274
130,-14.0,62,1,100,12,0,422,4007.6524600982666
140,-14.0,62,1,100,6,0,422,4338.813933372498
150,-14.0,62,1,100,5,0,422,4644.943165063858
152,22.0,422,2,100,12,0,422,4712.27946305275
153,22.0,422,2,100,42,0,422,4744.288990974426
157,22.0,422,2,100,13,0,422,4857.750052690506
160,-14.0,62,1,100,6,0,422,4955.258580207825
161,22.0,422,2,100,83,0,422,4996.576313018799
164,22.0,422,2,100,90,0,422,5101.857962608337
170,22.0,422,2,100,30,0,422,5316.89132976532
177,22.0,422,2,100,29,0,422,5560.112989187241
178,22.0,422,2,100,64,0,422,5594.301868915558
180,-14.0,62,1,100,11,0,422,5666.894999504089
184,22.0,422,2,100,18,0,422,5789.444897174835
187,22.0,422,2,100,32,0,422,5899.959665775299
190,-14.0,62,1,100,5,0,422,6007.10799074173
