timesteps,episode,ep_rew_mean,ep_len_mean,value_loss,policy_gradient_loss,approx_kl,entropy_loss,explained_variance,time_seconds
1000,10,,,32.440912532806394,-0.009818471409380436,0.0041563488,-2.256589210033417,-0.09681117534637451,440.90883588790894
2000,20,,,24.214210033416748,-0.018159597646445036,0.009908995,-2.090121698379517,-0.0532306432723999,992.2016565799713
3000,30,,,21.783127880096437,-0.0019984113983809947,0.0016437345,-1.964271879196167,-0.027127504348754883,1372.5694921016693
4000,40,,,131.44185066223145,-0.0012058451771736144,0.00030319765,-1.7209321439266205,-0.013962268829345703,1789.180263519287
5000,50,,,58.07266530990601,-0.0031865475932136176,0.0007440946,-1.3945375740528108,0.011843740940093994,2307.5094640254974
6000,60,,,48.74951467514038,-0.0013691602740436792,0.00054305745,-1.2062522053718567,0.024883031845092773,2888.2570548057556
7000,70,,,101.85882720947265,-0.007863307930529117,0.00461499,-1.1056014358997346,0.02795994281768799,3477.271660089493
8000,80,,,66.62816219329834,-0.009562443662434816,0.011467182,-1.0900035321712493,0.07360613346099854,4095.8974871635437
9000,90,,,54.184633350372316,-0.0007218754850327969,0.00042712875,-0.9916143178939819,0.024657726287841797,4729.21257352829
10000,100,,,39.98459634780884,-0.00268181930296123,0.0007573818,-1.0377050817012787,0.0338018536567688,5344.542065620422
11000,110,,,39.789630794525145,-0.006242094945628196,0.007127535,-0.8660431742668152,0.00038164854049682617,5963.925674438477
12000,120,,,39.907649993896484,-0.0010700376005843282,0.00020411471,-0.8988251656293869,0.04363292455673218,6592.387994766235
13000,130,,,80.23562660217286,-0.009802504116669298,0.0042637796,-0.9035752683877945,0.08707159757614136,7212.859845161438
14000,140,,,39.862469387054446,-0.0022832101676613092,0.0034804083,-0.846846553683281,0.04415613412857056,7831.404459476471
15000,150,,,104.94345817565917,-0.0021150549408048393,0.0005762903,-0.7086818963289261,0.03691226243972778,8466.34142613411
16000,160,,,97.09951553344726,-0.0032031768932938576,0.0007334328,-0.7129932284355164,0.07841062545776367,9106.590697526932
17000,170,,,40.0908106803894,-0.0027914140722714365,0.002670928,-0.731357854604721,-0.020464062690734863,9748.36742591858
18000,180,,,163.5350311279297,-0.002883076574653387,0.0018632328,-0.6793706983327865,0.06612855195999146,10518.151860237122
19000,190,,,89.26820793151856,-0.005689527513459325,0.0045552887,-0.5848599225282669,0.041158854961395264,11494.352873563766
20000,200,,,121.9454345703125,-0.0034793552476912737,0.0018000556,-0.528538390994072,-0.004902005195617676,12501.730197906494
21000,210,,,138.51288299560548,-0.002023771614767611,0.0017161849,-0.40520801246166227,0.03541064262390137,13464.449830055237
22000,220,,,106.2363676071167,-0.004824882000684738,0.0029678354,-0.3509694665670395,0.06768149137496948,14394.074127912521
23000,230,,,252.18127059936523,-0.0010213395813480019,0.001342996,-0.30683006942272184,0.0703197717666626,15367.451370239258
24000,240,,,154.68187980651857,-0.0002872214186936617,0.00017159851,-0.2550161354243755,0.03067314624786377,16356.710962057114
25000,250,,,144.69732570648193,-0.004954386549070477,0.010264249,-0.3153543367981911,0.03723102807998657,17291.529510736465
26000,260,,,135.61835441589355,-0.0005254483781754971,0.00030196924,-0.21197387874126433,0.04193490743637085,18216.694486618042
27000,270,,,136.93781414031983,-0.00024112456594593823,9.372458e-05,-0.2408323332667351,0.04742366075515747,19171.365270376205
28000,280,,,128.25870208740236,-0.0024414243176579475,0.0029058205,-0.2394140750169754,0.04433327913284302,20121.765730381012
29000,290,,,250.14955139160156,-0.00011377809569239617,0.000975213,-0.22394568026065825,0.0845111608505249,21062.70659804344
30000,300,,,145.09925689697266,-6.4286426641047e-05,1.4992431e-05,-0.13112895265221597,0.04064202308654785,21964.348680973053
31000,310,,,136.06838340759276,-0.0008342772722244263,0.0005695708,-0.15846502110362054,0.04922068119049072,22852.57547187805
32000,320,,,135.8110553741455,-7.077464833855629e-05,1.5979167e-05,-0.11583247520029545,0.04356294870376587,23728.446552991867
33000,330,,,115.6749927520752,-0.00511528137139976,0.0076527204,-0.14783769883215428,0.06518012285232544,24630.127598762512
34000,340,,,159.555269241333,-0.0009415948763489724,0.0009702295,-0.13577828668057917,0.09003889560699463,25538.72515320778
35000,350,,,140.45867805480958,-0.0006837599212303758,0.0003722906,-0.07700626738369465,0.04137450456619263,26492.71104645729
36000,360,,,135.76881885528564,-9.949244558811187e-05,8.349726e-05,-0.07422281429171562,0.04911541938781738,27414.20990872383
37000,370,,,138.521630859375,-0.0007830093614757061,0.0006801579,-0.09148004353046417,0.05163872241973877,28322.292305469513
38000,380,,,140.520357131958,-1.3142311945557595e-05,1.1129305e-07,-0.06208799537271261,0.04405587911605835,29196.771963596344
39000,390,,,234.06449928283692,-0.0004195972811430693,0.00033208868,-0.06462350804358721,0.08467566967010498,30125.413063526154
40000,400,,,158.1014373779297,7.624039426445961e-06,2.4214387e-08,-0.04932534322142601,0.04335397481918335,31047.150579452515
41000,410,,,141.0152406692505,-8.819438517093658e-06,3.213063e-08,-0.04446226377040148,0.05092865228652954,31948.65588760376
42000,420,,,138.43698921203614,-2.855947241187096e-06,1.071021e-08,-0.04538608174771071,0.04833739995956421,32887.632065057755
43000,430,,,134.7133996963501,-0.0007572298869490624,0.0016213614,-0.05028529465198517,0.04865741729736328,33774.61368870735
44000,440,,,139.76921272277832,2.01202929019928e-06,2.7939677e-07,-0.047465736232697966,0.052686989307403564,34509.680876493454
45000,450,,,228.68328628540038,-4.365229979157448e-05,7.2102994e-06,-0.05280621536076069,0.08073967695236206,35375.732435941696
46000,460,,,139.97907066345215,1.1519063264131545e-06,7.3062256e-07,-0.0497343223541975,0.048843324184417725,36587.067730903625
47000,470,,,172.79669075012208,-0.003880665451288223,0.002334549,-0.04564227983355522,0.05770754814147949,37862.11365914345
48000,480,,,138.53704719543458,-4.275958053767681e-06,6.193295e-08,-0.043120072782039644,0.05130946636199951,39125.360765218735
49000,490,,,139.83425903320312,-0.001419422822073102,0.0035250233,-0.056917405128479,0.048661649227142334,40391.316038131714
50000,500,,,283.89158325195314,-0.0026145258918404577,0.002780967,-0.04316780213266611,0.08613353967666626,41646.45118665695
