timesteps,episode,ep_rew_mean,ep_len_mean,value_loss,policy_gradient_loss,approx_kl,entropy_loss,explained_variance,time_seconds
1000,10,,,358.4506607055664,-0.00500615038909018,0.00057272986,-2.280290389060974,0.025721311569213867,462.9667594432831
2000,20,,,323.76591339111326,-0.0058338312897831205,0.00084933266,-2.2760751247406006,-0.01752030849456787,1053.5717067718506
3000,30,,,311.9933715820313,-0.010635615698993206,0.0018916605,-2.2747790217399597,0.004313468933105469,1577.829707622528
4000,40,,,293.44380950927734,-0.011129702348262072,0.0037575704,-2.206615674495697,-0.0004171133041381836,2120.529706954956
5000,50,,,288.61039276123046,-0.008729201508685946,0.0037568123,-2.040254902839661,-0.003333568572998047,2602.0362169742584
6000,60,,,276.0655517578125,-0.013782768230885267,0.008774778,-2.0160063743591308,0.00039207935333251953,3040.178213119507
7000,70,,,255.11259078979492,-0.009676749585196376,0.0063608293,-1.7719353675842284,0.00023418664932250977,3479.895205259323
8000,80,,,250.0027603149414,-0.01711304089985788,0.0061653163,-1.9888919234275817,6.318092346191406e-05,3727.913034915924
9000,90,,,229.22893524169922,-0.009167861007153989,0.0029212772,-2.0994360566139223,0.0006226897239685059,4141.352662801743
10000,100,,,220.20684661865235,-0.004733308730646968,0.0015755324,-1.719394862651825,-0.00022232532501220703,4631.51700592041
11000,110,,,211.0114501953125,-0.01143435905687511,0.005717646,-1.2564463317394257,-0.0002542734146118164,4923.435878992081
12000,120,,,200.9988151550293,-0.003924867138266563,0.0015322124,-1.1886650502681733,-0.00031948089599609375,5149.0820236206055
13000,130,,,191.35566940307618,-0.00977976517751813,0.0044573736,-1.3732942283153533,-0.0002816915512084961,5530.373690605164
14000,140,,,172.9960594177246,-0.013203928852453828,0.012213854,-1.4369058072566987,-0.0004341602325439453,6030.799375534058
15000,150,,,163.57756652832032,-0.010764993308112026,0.0074673197,-1.176586139202118,-0.0001666545867919922,6629.621938943863
16000,160,,,152.7934326171875,-0.018562412774190306,0.014243739,-1.576462060213089,0.00033462047576904297,7398.224360704422
17000,170,,,145.54093818664552,-0.017673591384664178,0.0054446356,-1.9274657547473908,0.0002872943878173828,8233.147638082504
18000,180,,,118.82920989990234,-0.01588745820336044,0.0076780557,-2.0215531468391417,-0.0003656148910522461,8979.697579860687
19000,190,,,122.3344123840332,-0.01042613370809704,0.0027483432,-2.1154928684234617,0.0005934238433837891,9707.618294000626
20000,200,,,112.48208084106446,-0.0232915838714689,0.011860635,-2.043679487705231,0.000418245792388916,10357.887377977371
21000,210,,,107.35400123596192,-0.0073594778776168825,0.0018280814,-1.6699149906635284,6.002187728881836e-05,11206.942042827606
22000,220,,,98.99097061157227,-0.011403575632721185,0.0044614235,-1.7403752505779266,0.0018315911293029785,12057.931039333344
23000,230,,,87.78475799560547,-0.019379225419834258,0.008462522,-1.5814573764801025,-7.784366607666016e-05,13000.190188407898
24000,240,,,76.6665771484375,-0.0158685767557472,0.01877854,-1.5475667595863343,-0.00043582916259765625,13913.116817474365
25000,250,,,60.57197227478027,-0.015871522901579737,0.012496326,-1.6683665573596955,0.0005818009376525879,14813.283099889755
26000,260,,,51.5785572052002,-0.0265230399556458,0.011850819,-1.573939448595047,-0.00019156932830810547,15671.64656162262
27000,270,,,41.24748554229736,-0.017422880977392197,0.010452634,-1.411171567440033,-0.00013172626495361328,16655.6513569355
28000,280,,,42.536383628845215,-0.012297166604548692,0.007919664,-1.1724312782287598,-0.0007153749465942383,17632.33696579933
29000,290,,,31.484028625488282,-0.014029562007635832,0.006120812,-1.2759353041648864,-0.0006688833236694336,18715.36714410782
30000,300,,,26.169755268096925,-0.01769089833833277,0.006769109,-1.1791149616241454,0.0005898475646972656,19757.595126628876
31000,310,,,19.08619041442871,-0.01284704301506281,0.007925721,-1.0176810055971146,0.00011247396469116211,20853.338994264603
32000,320,,,20.164037799835206,-0.009987525129690766,0.0032683997,-1.0149814039468765,-0.000110626220703125,21937.138655662537
33000,330,,,17.018697643280028,-0.011799462046474219,0.0063135126,-0.8696196168661118,6.872415542602539e-05,22957.20062661171
34000,340,,,11.726114273071289,-0.011705215089023113,0.010657052,-0.8279791176319122,-0.0001348257064819336,24030.67639064789
35000,350,,,11.063005018234254,-0.023096113372594117,0.016195634,-0.8353030174970627,5.179643630981445e-05,25135.936969280243
36000,360,,,9.69893147945404,-0.014476645272225142,0.006440201,-0.6033391311764718,-2.086162567138672e-05,26186.360750436783
37000,370,,,12.841407918930054,-0.009631589171476662,0.006140242,-0.7637598276138305,4.9948692321777344e-05,27265.518911123276
38000,380,,,9.598094248771668,-0.01010261122137308,0.0035078088,-0.6601340115070343,-2.300739288330078e-05,28353.947640419006
39000,390,,,4.057252740859985,-0.02058830494643189,0.019362003,-0.6211264222860337,1.6510486602783203e-05,29425.307614326477
40000,400,,,11.042672538757325,-0.024541442771442233,0.020531457,-0.6995154529809952,2.6464462280273438e-05,30513.98667693138
41000,410,,,10.52595567703247,-0.010116653796285392,0.0059019714,-0.6974870294332505,5.7756900787353516e-05,31534.22726392746
42000,420,,,5.7398337602615355,-0.014715210488066077,0.013355421,-0.6151798695325852,0.00010097026824951172,32511.214102506638
43000,430,,,9.891178369522095,-0.0032765906304121017,0.0025737584,-0.5761135637760162,0.06266820430755615,33483.8898665905
44000,440,,,5.32311851978302,-0.00391309978440404,0.003640823,-0.47693601697683335,0.5035369396209717,34426.622059345245
45000,450,,,3.397366487979889,-0.00849601961672306,0.0074479557,-0.39322310835123064,0.6655598282814026,35348.49899363518
46000,460,,,3.070228898525238,-0.01566467508673668,0.009943124,-0.5642929092049599,0.5046901702880859,36321.76631331444
47000,470,,,2.5501349449157713,-0.00397641914896667,0.005227249,-0.5063604578375817,0.3855661153793335,37311.325957775116
48000,480,,,2.6715184450149536,-0.006370527762919664,0.005337803,-0.6108450174331665,0.6993919610977173,38362.478736400604
49000,490,,,1.095569548010826,-0.017304998822510242,0.011944744,-0.5734425336122513,0.8500666618347168,39351.04726886749
50000,500,,,3.1573240518569947,-0.0101093671284616,0.012298213,-0.5089733809232712,0.617759644985199,40501.96012353897
51000,510,,,3.035402762889862,-0.006256979610770941,0.003197913,-0.4548434168100357,0.5468987226486206,41611.38915848732
52000,520,,,2.3056636095046996,-0.007931467890739442,0.0064106993,-0.4348164439201355,0.7996839880943298,42654.90692472458
53000,530,,,1.9145020961761474,-0.005320069240406155,0.007048306,-0.3530127599835396,0.7023818492889404,43776.39992284775
